s,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2
 6.260E+02, 7.574E+02, 0.000E+00, 6.418E+02, 0.000E+00, 7.535E+02, 0.000E+00, 8.137E+02, 0.000E+00, 7.358E+02, 1.007E+02
 6.280E+02, 7.574E+02, 0.000E+00, 6.419E+02, 0.000E+00, 7.536E+02, 0.000E+00, 8.137E+02, 0.000E+00, 7.359E+02, 1.002E+02
 6.300E+02, 7.574E+02, 0.000E+00, 6.420E+02, 0.000E+00, 7.536E+02, 0.000E+00, 8.138E+02, 0.000E+00, 7.361E+02, 9.985E+01
 6.320E+02, 7.574E+02, 0.000E+00, 6.420E+02, 0.000E+00, 7.537E+02, 0.000E+00, 8.138E+02, 0.000E+00, 7.362E+02, 9.946E+01
 6.340E+02, 7.574E+02, 0.000E+00, 6.421E+02, 0.000E+00, 7.537E+02, 0.000E+00, 8.139E+02, 0.000E+00, 7.363E+02, 9.944E+01
 6.360E+02, 7.574E+02, 0.000E+00, 6.422E+02, 0.000E+00, 7.538E+02, 0.000E+00, 8.139E+02, 0.000E+00, 7.365E+02, 9.965E+01
 6.380E+02, 7.574E+02, 0.000E+00, 6.423E+02, 0.000E+00, 7.539E+02, 0.000E+00, 8.139E+02, 0.000E+00, 7.366E+02, 9.994E+01
 6.400E+02, 7.574E+02, 0.000E+00, 6.424E+02, 0.000E+00, 7.539E+02, 0.000E+00, 8.140E+02, 0.000E+00, 7.367E+02, 1.002E+02
 6.420E+02, 7.575E+02, 0.000E+00, 6.424E+02, 0.000E+00, 7.540E+02, 0.000E+00, 8.140E+02, 0.000E+00, 7.368E+02, 1.005E+02
 6.440E+02, 7.575E+02, 0.000E+00, 6.425E+02, 0.000E+00, 7.540E+02, 0.000E+00, 8.141E+02, 0.000E+00, 7.370E+02, 1.007E+02
 6.460E+02, 7.575E+02, 0.000E+00, 6.426E+02, 0.000E+00, 7.541E+02, 0.000E+00, 8.141E+02, 0.000E+00, 7.371E+02, 1.009E+02
 6.480E+02, 7.575E+02, 0.000E+00, 6.427E+02, 0.000E+00, 7.541E+02, 0.000E+00, 8.142E+02, 0.000E+00, 7.372E+02, 1.012E+02
 6.500E+02, 7.575E+02, 0.000E+00, 6.427E+02, 0.000E+00, 7.542E+02, 0.000E+00, 8.142E+02, 0.000E+00, 7.374E+02, 1.014E+02
 6.520E+02, 7.575E+02, 0.000E+00, 6.428E+02, 0.000E+00, 7.542E+02, 0.000E+00, 8.142E+02, 0.000E+00, 7.375E+02, 1.016E+02
 6.540E+02, 7.575E+02, 0.000E+00, 6.429E+02, 0.000E+00, 7.542E+02, 0.000E+00, 8.143E+02, 0.000E+00, 7.376E+02, 1.019E+02
 6.560E+02, 7.575E+02, 0.000E+00, 6.429E+02, 0.000E+00, 7.543E+02, 0.000E+00, 8.143E+02, 0.000E+00, 7.377E+02, 1.021E+02
 6.580E+02, 7.575E+02, 0.000E+00, 6.430E+02, 0.000E+00, 7.543E+02, 0.000E+00, 8.143E+02, 0.000E+00, 7.379E+02, 7.706E+01
 6.600E+02, 7.575E+02, 0.000E+00, 6.431E+02, 0.000E+00, 7.544E+02, 0.000E+00, 8.144E+02, 0.000E+00, 7.380E+02, 3.847E+01
 6.620E+02, 7.575E+02, 0.000E+00, 6.431E+02, 0.000E+00, 7.544E+02, 0.000E+00, 8.144E+02, 0.000E+00, 7.381E+02, 2.132E+01
 6.640E+02, 7.575E+02, 0.000E+00, 6.432E+02, 0.000E+00, 7.545E+02, 0.000E+00, 8.145E+02, 0.000E+00, 7.382E+02, 1.314E+01
 6.660E+02, 7.575E+02, 0.000E+00, 6.433E+02, 0.000E+00, 7.545E+02, 0.000E+00, 8.145E+02, 0.000E+00, 7.383E+02, 9.416E+00
 6.680E+02, 7.575E+02, 0.000E+00, 6.433E+02, 0.000E+00, 7.546E+02, 0.000E+00, 8.145E+02, 0.000E+00, 7.385E+02, 7.744E+00
 6.700E+02, 7.575E+02, 0.000E+00, 6.434E+02, 0.000E+00, 7.546E+02, 0.000E+00, 8.146E+02, 0.000E+00, 7.386E+02, 6.990E+00
 6.720E+02, 7.575E+02, 0.000E+00, 6.435E+02, 0.000E+00, 7.546E+02, 0.000E+00, 8.146E+02, 0.000E+00, 7.387E+02, 6.642E+00
 6.740E+02, 7.575E+02, 0.000E+00, 6.435E+02, 0.000E+00, 7.547E+02, 0.000E+00, 8.146E+02, 0.000E+00, 7.388E+02, 6.473E+00
 6.760E+02, 7.575E+02, 0.000E+00, 6.436E+02, 0.000E+00, 7.547E+02, 0.000E+00, 8.147E+02, 0.000E+00, 7.389E+02, 6.380E+00
 6.780E+02, 7.575E+02, 0.000E+00, 6.437E+02, 0.000E+00, 7.548E+02, 0.000E+00, 8.147E+02, 0.000E+00, 7.391E+02, 6.340E+00
 6.800E+02, 7.575E+02, 0.000E+00, 6.437E+02, 0.000E+00, 7.548E+02, 0.000E+00, 8.147E+02, 0.000E+00, 7.392E+02, 6.427E+00
 6.820E+02, 7.575E+02, 0.000E+00, 6.438E+02, 0.000E+00, 7.549E+02, 0.000E+00, 8.148E+02, 0.000E+00, 7.393E+02, 6.575E+00
 6.840E+02, 7.575E+02, 0.000E+00, 6.438E+02, 0.000E+00, 7.549E+02, 0.000E+00, 8.148E+02, 0.000E+00, 7.394E+02, 6.749E+00
 6.860E+02, 7.575E+02, 0.000E+00, 6.439E+02, 0.000E+00, 7.549E+02, 0.000E+00, 8.148E+02, 0.000E+00, 7.395E+02, 6.937E+00
 6.880E+02, 7.575E+02, 0.000E+00, 6.440E+02, 0.000E+00, 7.550E+02, 0.000E+00, 8.149E+02, 0.000E+00, 7.396E+02, 7.095E+00
 6.900E+02, 7.575E+02, 0.000E+00, 6.440E+02, 0.000E+00, 7.550E+02, 0.000E+00, 8.149E+02, 0.000E+00, 7.397E+02, 7.150E+00
 6.920E+02, 7.575E+02, 0.000E+00, 6.441E+02, 0.000E+00, 7.550E+02, 0.000E+00, 8.149E+02, 0.000E+00, 7.398E+02, 7.165E+00
 6.940E+02, 7.575E+02, 0.000E+00, 6.441E+02, 0.000E+00, 7.551E+02, 0.000E+00, 8.150E+02, 0.000E+00, 7.400E+02, 7.160E+00
 6.960E+02, 7.575E+02, 0.000E+00, 6.442E+02, 0.000E+00, 7.551E+02, 0.000E+00, 8.150E+02, 0.000E+00, 7.401E+02, 7.148E+00
 6.980E+02, 7.575E+02, 0.000E+00, 6.442E+02, 0.000E+00, 7.552E+02, 0.000E+00, 8.150E+02, 0.000E+00, 7.402E+02, 7.131E+00
 7.000E+02, 7.575E+02, 0.000E+00, 6.443E+02, 0.000E+00, 7.552E+02, 0.000E+00, 8.150E+02, 0.000E+00, 7.403E+02, 7.113E+00
 7.020E+02, 7.575E+02, 0.000E+00, 6.443E+02, 0.000E+00, 7.552E+02, 0.000E+00, 8.151E+02, 0.000E+00, 7.404E+02, 7.094E+00
 7.040E+02, 7.575E+02, 0.000E+00, 6.444E+02, 0.000E+00, 7.553E+02, 0.000E+00, 8.151E+02, 0.000E+00, 7.405E+02, 7.074E+00
 7.060E+02, 7.575E+02, 0.000E+00, 6.445E+02, 0.000E+00, 7.553E+02, 0.000E+00, 8.151E+02, 0.000E+00, 7.406E+02, 7.054E+00
 7.080E+02, 7.575E+02, 0.000E+00, 6.445E+02, 0.000E+00, 7.553E+02, 0.000E+00, 8.152E+02, 0.000E+00, 7.407E+02, 7.034E+00
 7.100E+02, 7.575E+02, 0.000E+00, 6.446E+02, 0.000E+00, 7.554E+02, 0.000E+00, 8.152E+02, 0.000E+00, 7.408E+02, 7.015E+00
 7.120E+02, 7.575E+02, 0.000E+00, 6.446E+02, 0.000E+00, 7.554E+02, 0.000E+00, 8.152E+02, 0.000E+00, 7.409E+02, 6.995E+00
 7.140E+02, 7.575E+02, 0.000E+00, 6.447E+02, 0.000E+00, 7.554E+02, 0.000E+00, 8.152E+02, 0.000E+00, 7.410E+02, 6.975E+00
 7.160E+02, 7.575E+02, 0.000E+00, 6.447E+02, 0.000E+00, 7.555E+02, 0.000E+00, 8.153E+02, 0.000E+00, 7.411E+02, 6.955E+00
 7.180E+02, 7.575E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.555E+02, 0.000E+00, 8.153E+02, 0.000E+00, 7.412E+02, 6.936E+00
 7.200E+02, 7.575E+02, 0.000E+00, 6.448E+02, 0.000E+00, 7.555E+02, 0.000E+00, 8.153E+02, 0.000E+00, 7.413E+02, 6.916E+00
 7.220E+02, 7.575E+02, 0.000E+00, 6.449E+02, 0.000E+00, 7.556E+02, 0.000E+00, 8.153E+02, 0.000E+00, 7.414E+02, 6.896E+00
 7.240E+02, 7.575E+02, 0.000E+00, 6.449E+02, 0.000E+00, 7.556E+02, 0.000E+00, 8.154E+02, 0.000E+00, 7.415E+02, 6.876E+00
 7.260E+02, 7.575E+02, 0.000E+00, 6.450E+02, 0.000E+00, 7.556E+02, 0.000E+00, 8.154E+02, 0.000E+00, 7.417E+02, 6.856E+00
 7.280E+02, 7.575E+02, 0.000E+00, 6.450E+02, 0.000E+00, 7.556E+02, 0.000E+00, 8.154E+02, 0.000E+00, 7.418E+02, 6.837E+00
 7.300E+02, 7.575E+02, 0.000E+00, 6.450E+02, 0.000E+00, 7.557E+02, 0.000E+00, 8.154E+02, 0.000E+00, 7.419E+02, 6.817E+00
 7.320E+02, 7.575E+02, 0.000E+00, 6.451E+02, 0.000E+00, 7.557E+02, 0.000E+00, 8.155E+02, 0.000E+00, 7.420E+02, 6.798E+00
 7.340E+02, 7.575E+02, 0.000E+00, 6.451E+02, 0.000E+00, 7.557E+02, 0.000E+00, 8.155E+02, 0.000E+00, 7.420E+02, 6.778E+00
 7.360E+02, 7.575E+02, 0.000E+00, 6.452E+02, 0.000E+00, 7.558E+02, 0.000E+00, 8.155E+02, 0.000E+00, 7.421E+02, 6.758E+00
 7.380E+02, 7.575E+02, 0.000E+00, 6.452E+02, 0.000E+00, 7.558E+02, 0.000E+00, 8.155E+02, 0.000E+00, 7.422E+02, 6.739E+00
 7.400E+02, 7.575E+02, 0.000E+00, 6.453E+02, 0.000E+00, 7.558E+02, 0.000E+00, 8.155E+02, 0.000E+00, 7.423E+02, 6.314E+00
 7.420E+02, 7.575E+02, 0.000E+00, 6.453E+02, 0.000E+00, 7.558E+02, 0.000E+00, 8.156E+02, 0.000E+00, 7.424E+02, 0.000E+00
 7.440E+02, 7.575E+02, 0.000E+00, 6.454E+02, 0.000E+00, 7.559E+02, 0.000E+00, 8.156E+02, 0.000E+00, 7.425E+02, 0.000E+00
 7.460E+02, 7.575E+02, 0.000E+00, 6.454E+02, 0.000E+00, 7.559E+02, 0.000E+00, 8.156E+02, 0.000E+00, 7.426E+02, 0.000E+00
 7.480E+02, 7.575E+02, 0.000E+00, 6.454E+02, 0.000E+00, 7.559E+02, 0.000E+00, 8.156E+02, 0.000E+00, 7.427E+02, 0.000E+00
 7.500E+02, 7.575E+02, 0.000E+00, 6.455E+02, 0.000E+00, 7.559E+02, 0.000E+00, 8.157E+02, 0.000E+00, 7.428E+02, 0.000E+00
 7.520E+02, 7.575E+02, 0.000E+00, 6.455E+02, 0.000E+00, 7.560E+02, 0.000E+00, 8.157E+02, 0.000E+00, 7.429E+02, 0.000E+00
 7.540E+02, 7.575E+02, 0.000E+00, 6.456E+02, 0.000E+00, 7.560E+02, 0.000E+00, 8.157E+02, 0.000E+00, 7.430E+02, 0.000E+00
 7.560E+02, 7.575E+02, 0.000E+00, 6.456E+02, 0.000E+00, 7.560E+02, 0.000E+00, 8.157E+02, 0.000E+00, 7.431E+02, 0.000E+00
 7.580E+02, 7.575E+02, 0.000E+00, 6.456E+02, 0.000E+00, 7.561E+02, 0.000E+00, 8.157E+02, 0.000E+00, 7.432E+02, 0.000E+00
 7.600E+02, 7.575E+02, 0.000E+00, 6.457E+02, 0.000E+00, 7.561E+02, 0.000E+00, 8.158E+02, 0.000E+00, 7.433E+02, 0.000E+00
 7.620E+02, 7.575E+02, 0.000E+00, 6.457E+02, 0.000E+00, 7.561E+02, 0.000E+00, 8.158E+02, 0.000E+00, 7.434E+02, 0.000E+00
 7.640E+02, 7.575E+02, 0.000E+00, 6.457E+02, 0.000E+00, 7.561E+02, 0.000E+00, 8.158E+02, 0.000E+00, 7.435E+02, 0.000E+00
 7.660E+02, 7.575E+02, 0.000E+00, 6.458E+02, 0.000E+00, 7.561E+02, 0.000E+00, 8.158E+02, 0.000E+00, 7.436E+02, 0.000E+00
 7.680E+02, 7.575E+02, 0.000E+00, 6.458E+02, 0.000E+00, 7.562E+02, 0.000E+00, 8.158E+02, 0.000E+00, 7.436E+02, 0.000E+00
 7.700E+02, 7.575E+02, 0.000E+00, 6.459E+02, 0.000E+00, 7.562E+02, 0.000E+00, 8.158E+02, 0.000E+00, 7.437E+02, 0.000E+00
 7.720E+02, 7.575E+02, 0.000E+00, 6.459E+02, 0.000E+00, 7.562E+02, 0.000E+00, 8.159E+02, 0.000E+00, 7.438E+02, 0.000E+00
 7.740E+02, 7.575E+02, 0.000E+00, 6.459E+02, 0.000E+00, 7.562E+02, 0.000E+00, 8.159E+02, 0.000E+00, 7.439E+02, 0.000E+00
 7.760E+02, 7.575E+02, 0.000E+00, 6.460E+02, 0.000E+00, 7.563E+02, 0.000E+00, 8.159E+02, 0.000E+00, 7.440E+02, 0.000E+00
 7.780E+02, 7.575E+02, 0.000E+00, 6.460E+02, 0.000E+00, 7.563E+02, 0.000E+00, 8.159E+02, 0.000E+00, 7.441E+02, 0.000E+00
 7.800E+02, 7.575E+02, 0.000E+00, 6.460E+02, 0.000E+00, 7.563E+02, 0.000E+00, 8.159E+02, 0.000E+00, 7.442E+02, 0.000E+00
 7.820E+02, 7.575E+02, 0.000E+00, 6.461E+02, 0.000E+00, 7.563E+02, 0.000E+00, 8.160E+02, 0.000E+00, 7.443E+02, 0.000E+00
 7.840E+02, 7.575E+02, 0.000E+00, 6.461E+02, 0.000E+00, 7.563E+02, 0.000E+00, 8.160E+02, 0.000E+00, 7.443E+02, 0.000E+00
 7.860E+02, 7.575E+02, 0.000E+00, 6.461E+02, 0.000E+00, 7.564E+02, 0.000E+00, 8.160E+02, 0.000E+00, 7.444E+02, 0.000E+00
 7.880E+02, 7.575E+02, 0.000E+00, 6.462E+02, 0.000E+00, 7.564E+02, 0.000E+00, 8.160E+02, 0.000E+00, 7.445E+02, 0.000E+00
 7.900E+02, 7.575E+02, 0.000E+00, 6.462E+02, 0.000E+00, 7.564E+02, 0.000E+00, 8.160E+02, 0.000E+00, 7.446E+02, 0.000E+00
 7.920E+02, 7.575E+02, 0.000E+00, 6.462E+02, 0.000E+00, 7.564E+02, 0.000E+00, 8.160E+02, 0.000E+00, 7.447E+02, 0.000E+00
 7.940E+02, 7.575E+02, 0.000E+00, 6.463E+02, 0.000E+00, 7.564E+02, 0.000E+00, 8.161E+02, 0.000E+00, 7.448E+02, 0.000E+00
 7.960E+02, 7.575E+02, 0.000E+00, 6.463E+02, 0.000E+00, 7.565E+02, 0.000E+00, 8.161E+02, 0.000E+00, 7.448E+02, 0.000E+00
 7.980E+02, 7.575E+02, 0.000E+00, 6.463E+02, 0.000E+00, 7.565E+02, 0.000E+00, 8.161E+02, 0.000E+00, 7.449E+02, 0.000E+00
 8.000E+02, 7.575E+02, 0.000E+00, 6.464E+02, 0.000E+00, 7.565E+02, 0.000E+00, 8.161E+02, 0.000E+00, 7.450E+02, 0.000E+00
 8.020E+02, 7.575E+02, 0.000E+00, 6.464E+02, 0.000E+00, 7.565E+02, 0.000E+00, 8.161E+02, 0.000E+00, 7.451E+02, 0.000E+00
 8.040E+02, 7.575E+02, 0.000E+00, 6.464E+02, 0.000E+00, 7.565E+02, 0.000E+00, 8.161E+02, 0.000E+00, 7.452E+02, 0.000E+00
 8.060E+02, 7.575E+02, 0.000E+00, 6.465E+02, 0.000E+00, 7.566E+02, 0.000E+00, 8.161E+02, 0.000E+00, 7.452E+02, 0.000E+00
 8.080E+02, 7.575E+02, 0.000E+00, 6.465E+02, 0.000E+00, 7.566E+02, 0.000E+00, 8.162E+02, 0.000E+00, 7.453E+02, 0.000E+00
 8.100E+02, 7.575E+02, 0.000E+00, 6.465E+02, 0.000E+00, 7.566E+02, 0.000E+00, 8.162E+02, 0.000E+00, 7.454E+02, 0.000E+00
 8.120E+02, 7.575E+02, 0.000E+00, 6.465E+02, 0.000E+00, 7.566E+02, 0.000E+00, 8.162E+02, 0.000E+00, 7.455E+02, 0.000E+00
 8.140E+02, 7.575E+02, 0.000E+00, 6.466E+02, 0.000E+00, 7.566E+02, 0.000E+00, 8.162E+02, 0.000E+00, 7.456E+02, 0.000E+00
 8.160E+02, 7.575E+02, 0.000E+00, 6.466E+02, 0.000E+00, 7.567E+02, 0.000E+00, 8.162E+02, 0.000E+00, 7.456E+02, 0.000E+00
 8.180E+02, 7.575E+02, 0.000E+00, 6.466E+02, 0.000E+00, 7.567E+02, 0.000E+00, 8.162E+02, 0.000E+00, 7.457E+02, 0.000E+00
 8.200E+02, 7.575E+02, 0.000E+00, 6.467E+02, 0.000E+00, 7.567E+02, 0.000E+00, 8.162E+02, 0.000E+00, 7.458E+02, 0.000E+00
 8.220E+02, 7.575E+02, 0.000E+00, 6.467E+02, 0.000E+00, 7.567E+02, 0.000E+00, 8.163E+02, 0.000E+00, 7.459E+02, 0.000E+00
 8.240E+02, 7.575E+02, 0.000E+00, 6.467E+02, 0.000E+00, 7.567E+02, 0.000E+00, 8.163E+02, 0.000E+00, 7.459E+02, 0.000E+00
 8.260E+02, 7.575E+02, 0.000E+00, 6.467E+02, 0.000E+00, 7.567E+02, 0.000E+00, 8.163E+02, 0.000E+00, 7.460E+02, 0.000E+00
 8.280E+02, 7.575E+02, 0.000E+00, 6.468E+02, 0.000E+00, 7.568E+02, 0.000E+00, 8.163E+02, 0.000E+00, 7.461E+02, 0.000E+00
 8.300E+02, 7.575E+02, 0.000E+00, 6.468E+02, 0.000E+00, 7.568E+02, 0.000E+00, 8.163E+02, 0.000E+00, 7.462E+02, 0.000E+00
 8.320E+02, 7.575E+02, 0.000E+00, 6.468E+02, 0.000E+00, 7.568E+02, 0.000E+00, 8.163E+02, 0.000E+00, 7.462E+02, 0.000E+00
 8.340E+02, 7.575E+02, 0.000E+00, 6.468E+02, 0.000E+00, 7.568E+02, 0.000E+00, 8.163E+02, 0.000E+00, 7.463E+02, 0.000E+00
 8.360E+02, 7.575E+02, 0.000E+00, 6.469E+02, 0.000E+00, 7.568E+02, 0.000E+00, 8.163E+02, 0.000E+00, 7.464E+02, 0.000E+00
 8.380E+02, 7.575E+02, 0.000E+00, 6.469E+02, 0.000E+00, 7.568E+02, 0.000E+00, 8.163E+02, 0.000E+00, 7.465E+02, 0.000E+00
 8.400E+02, 7.575E+02, 0.000E+00, 6.469E+02, 0.000E+00, 7.568E+02, 0.000E+00, 8.164E+02, 0.000E+00, 7.465E+02, 0.000E+00
 8.420E+02, 7.575E+02, 0.000E+00, 6.469E+02, 0.000E+00, 7.569E+02, 0.000E+00, 8.164E+02, 0.000E+00, 7.466E+02, 0.000E+00
 8.440E+02, 7.575E+02, 0.000E+00, 6.470E+02, 0.000E+00, 7.569E+02, 0.000E+00, 8.164E+02, 0.000E+00, 7.467E+02, 0.000E+00
 8.460E+02, 7.575E+02, 0.000E+00, 6.470E+02, 0.000E+00, 7.569E+02, 0.000E+00, 8.164E+02, 0.000E+00, 7.467E+02, 0.000E+00
 8.480E+02, 7.575E+02, 0.000E+00, 6.470E+02, 0.000E+00, 7.569E+02, 0.000E+00, 8.164E+02, 0.000E+00, 7.468E+02, 0.000E+00
 8.500E+02, 7.575E+02, 0.000E+00, 6.470E+02, 0.000E+00, 7.569E+02, 0.000E+00, 8.164E+02, 0.000E+00, 7.469E+02, 0.000E+00
 8.520E+02, 7.575E+02, 0.000E+00, 6.471E+02, 0.000E+00, 7.569E+02, 0.000E+00, 8.164E+02, 0.000E+00, 7.470E+02, 0.000E+00
 8.540E+02, 7.575E+02, 0.000E+00, 6.471E+02, 0.000E+00, 7.569E+02, 0.000E+00, 8.164E+02, 0.000E+00, 7.470E+02, 0.000E+00
 8.560E+02, 7.575E+02, 0.000E+00, 6.471E+02, 0.000E+00, 7.570E+02, 0.000E+00, 8.164E+02, 0.000E+00, 7.471E+02, 0.000E+00
 8.580E+02, 7.575E+02, 0.000E+00, 6.471E+02, 0.000E+00, 7.570E+02, 0.000E+00, 8.165E+02, 0.000E+00, 7.472E+02, 0.000E+00
 8.600E+02, 7.575E+02, 0.000E+00, 6.471E+02, 0.000E+00, 7.570E+02, 0.000E+00, 8.165E+02, 0.000E+00, 7.472E+02, 0.000E+00
 8.620E+02, 7.575E+02, 0.000E+00, 6.472E+02, 0.000E+00, 7.570E+02, 0.000E+00, 8.165E+02, 0.000E+00, 7.473E+02, 0.000E+00
 8.640E+02, 7.575E+02, 0.000E+00, 6.472E+02, 0.000E+00, 7.570E+02, 0.000E+00, 8.165E+02, 0.000E+00, 7.474E+02, 0.000E+00
 8.660E+02, 7.575E+02, 0.000E+00, 6.472E+02, 0.000E+00, 7.570E+02, 0.000E+00, 8.165E+02, 0.000E+00, 7.474E+02, 0.000E+00
 8.680E+02, 7.575E+02, 0.000E+00, 6.472E+02, 0.000E+00, 7.570E+02, 0.000E+00, 8.165E+02, 0.000E+00, 7.475E+02, 0.000E+00
 8.700E+02, 7.575E+02, 0.000E+00, 6.473E+02, 0.000E+00, 7.570E+02, 0.000E+00, 8.165E+02, 0.000E+00, 7.476E+02, 0.000E+00
 8.720E+02, 7.575E+02, 0.000E+00, 6.473E+02, 0.000E+00, 7.571E+02, 0.000E+00, 8.165E+02, 0.000E+00, 7.476E+02, 0.000E+00
 8.740E+02, 7.575E+02, 0.000E+00, 6.473E+02, 0.000E+00, 7.571E+02, 0.000E+00, 8.165E+02, 0.000E+00, 7.477E+02, 0.000E+00
 8.760E+02, 7.575E+02, 0.000E+00, 6.473E+02, 0.000E+00, 7.571E+02, 0.000E+00, 8.165E+02, 0.000E+00, 7.478E+02, 0.000E+00
 8.780E+02, 7.575E+02, 0.000E+00, 6.473E+02, 0.000E+00, 7.571E+02, 0.000E+00, 8.166E+02, 0.000E+00, 7.478E+02, 0.000E+00
 8.800E+02, 7.575E+02, 0.000E+00, 6.474E+02, 0.000E+00, 7.571E+02, 0.000E+00, 8.166E+02, 0.000E+00, 7.479E+02, 0.000E+00
 8.820E+02, 7.575E+02, 0.000E+00, 6.474E+02, 0.000E+00, 7.571E+02, 0.000E+00, 8.166E+02, 0.000E+00, 7.480E+02, 0.000E+00
 8.840E+02, 7.575E+02, 0.000E+00, 6.474E+02, 0.000E+00, 7.571E+02, 0.000E+00, 8.166E+02, 0.000E+00, 7.480E+02, 0.000E+00
 8.860E+02, 7.575E+02, 0.000E+00, 6.474E+02, 0.000E+00, 7.571E+02, 0.000E+00, 8.166E+02, 0.000E+00, 7.481E+02, 0.000E+00
 8.880E+02, 7.575E+02, 0.000E+00, 6.474E+02, 0.000E+00, 7.571E+02, 0.000E+00, 8.166E+02, 0.000E+00, 7.482E+02, 0.000E+00
 8.900E+02, 7.575E+02, 0.000E+00, 6.474E+02, 0.000E+00, 7.572E+02, 0.000E+00, 8.166E+02, 0.000E+00, 7.482E+02, 0.000E+00
 8.920E+02, 7.575E+02, 0.000E+00, 6.475E+02, 0.000E+00, 7.572E+02, 0.000E+00, 8.166E+02, 0.000E+00, 7.483E+02, 0.000E+00
 8.940E+02, 7.575E+02, 0.000E+00, 6.475E+02, 0.000E+00, 7.572E+02, 0.000E+00, 8.166E+02, 0.000E+00, 7.483E+02, 0.000E+00
 8.960E+02, 7.575E+02, 0.000E+00, 6.475E+02, 0.000E+00, 7.572E+02, 0.000E+00, 8.166E+02, 0.000E+00, 7.484E+02, 0.000E+00
 8.980E+02, 7.575E+02, 0.000E+00, 6.475E+02, 0.000E+00, 7.572E+02, 0.000E+00, 8.166E+02, 0.000E+00, 7.485E+02, 0.000E+00
 9.000E+02, 7.575E+02, 0.000E+00, 6.475E+02, 0.000E+00, 7.572E+02, 0.000E+00, 8.166E+02, 0.000E+00, 7.485E+02, 0.000E+00
 9.020E+02, 7.575E+02, 0.000E+00, 6.476E+02, 0.000E+00, 7.572E+02, 0.000E+00, 8.167E+02, 0.000E+00, 7.486E+02, 0.000E+00
 9.040E+02, 7.575E+02, 0.000E+00, 6.476E+02, 0.000E+00, 7.572E+02, 0.000E+00, 8.167E+02, 0.000E+00, 7.486E+02, 0.000E+00
 9.060E+02, 7.575E+02, 0.000E+00, 6.476E+02, 0.000E+00, 7.572E+02, 0.000E+00, 8.167E+02, 0.000E+00, 7.487E+02, 0.000E+00
 9.080E+02, 7.575E+02, 0.000E+00, 6.476E+02, 0.000E+00, 7.573E+02, 0.000E+00, 8.167E+02, 0.000E+00, 7.488E+02, 0.000E+00
 9.100E+02, 7.575E+02, 0.000E+00, 6.476E+02, 0.000E+00, 7.573E+02, 0.000E+00, 8.167E+02, 0.000E+00, 7.488E+02, 0.000E+00
 9.120E+02, 7.575E+02, 0.000E+00, 6.476E+02, 0.000E+00, 7.573E+02, 0.000E+00, 8.167E+02, 0.000E+00, 7.489E+02, 0.000E+00
 9.140E+02, 7.575E+02, 0.000E+00, 6.477E+02, 0.000E+00, 7.573E+02, 0.000E+00, 8.167E+02, 0.000E+00, 7.489E+02, 0.000E+00
 9.160E+02, 7.575E+02, 0.000E+00, 6.477E+02, 0.000E+00, 7.573E+02, 0.000E+00, 8.167E+02, 0.000E+00, 7.490E+02, 0.000E+00
 9.180E+02, 7.575E+02, 0.000E+00, 6.477E+02, 0.000E+00, 7.573E+02, 0.000E+00, 8.167E+02, 0.000E+00, 7.491E+02, 0.000E+00
 9.200E+02, 7.575E+02, 0.000E+00, 6.477E+02, 0.000E+00, 7.573E+02, 0.000E+00, 8.167E+02, 0.000E+00, 7.491E+02, 0.000E+00
 9.220E+02, 7.575E+02, 0.000E+00, 6.477E+02, 0.000E+00, 7.573E+02, 0.000E+00, 8.167E+02, 0.000E+00, 7.492E+02, 0.000E+00
 9.240E+02, 7.575E+02, 0.000E+00, 6.477E+02, 0.000E+00, 7.573E+02, 0.000E+00, 8.167E+02, 0.000E+00, 7.492E+02, 0.000E+00
 9.260E+02, 7.575E+02, 0.000E+00, 6.477E+02, 0.000E+00, 7.573E+02, 0.000E+00, 8.167E+02, 0.000E+00, 7.493E+02, 0.000E+00
 9.280E+02, 7.575E+02, 0.000E+00, 6.478E+02, 0.000E+00, 7.573E+02, 0.000E+00, 8.168E+02, 0.000E+00, 7.493E+02, 0.000E+00
 9.300E+02, 7.575E+02, 0.000E+00, 6.478E+02, 0.000E+00, 7.574E+02, 0.000E+00, 8.168E+02, 0.000E+00, 7.494E+02, 0.000E+00
 9.320E+02, 7.575E+02, 0.000E+00, 6.478E+02, 0.000E+00, 7.574E+02, 0.000E+00, 8.168E+02, 0.000E+00, 7.494E+02, 0.000E+00
 9.340E+02, 7.575E+02, 0.000E+00, 6.478E+02, 0.000E+00, 7.574E+02, 0.000E+00, 8.168E+02, 0.000E+00, 7.495E+02, 0.000E+00
 9.360E+02, 7.575E+02, 0.000E+00, 6.478E+02, 0.000E+00, 7.574E+02, 0.000E+00, 8.168E+02, 0.000E+00, 7.496E+02, 0.000E+00
 9.380E+02, 7.575E+02, 0.000E+00, 6.478E+02, 0.000E+00, 7.574E+02, 0.000E+00, 8.168E+02, 0.000E+00, 7.496E+02, 0.000E+00
 9.400E+02, 7.575E+02, 0.000E+00, 6.479E+02, 0.000E+00, 7.574E+02, 0.000E+00, 8.168E+02, 0.000E+00, 7.497E+02, 0.000E+00
