s,%,%,%,%,%,%,%,m/s,m/s,m/s,m/s
 1.734E+04, 3.388E+00, 4.170E+00, 5.115E+00, 5.850E+00, 6.806E+00, 7.634E+00, 8.211E+00, 3.987E-01, 3.772E-01,-3.848E-01,-3.910E-01
 1.740E+04, 3.374E+00, 4.146E+00, 5.078E+00, 5.801E+00, 6.740E+00, 7.552E+00, 8.118E+00, 3.968E-01, 3.755E-01,-3.830E-01,-3.892E-01
 1.746E+04, 3.359E+00, 4.122E+00, 5.041E+00, 5.753E+00, 6.675E+00, 7.473E+00, 8.026E+00, 3.948E-01, 3.738E-01,-3.812E-01,-3.874E-01
 1.752E+04, 3.344E+00, 4.098E+00, 5.005E+00, 5.705E+00, 6.612E+00, 7.394E+00, 7.937E+00, 3.930E-01, 3.721E-01,-3.794E-01,-3.856E-01
 1.758E+04, 3.329E+00, 4.075E+00, 4.969E+00, 5.658E+00, 6.549E+00, 7.317E+00, 7.850E+00, 3.911E-01, 3.704E-01,-3.776E-01,-3.838E-01
 1.764E+04, 3.314E+00, 4.051E+00, 4.933E+00, 5.612E+00, 6.488E+00, 7.242E+00, 7.764E+00, 3.894E-01, 3.688E-01,-3.760E-01,-3.821E-01
 1.770E+04, 3.299E+00, 4.027E+00, 4.898E+00, 5.566E+00, 6.427E+00, 7.168E+00, 7.681E+00, 3.875E-01, 3.672E-01,-3.743E-01,-3.804E-01
 1.776E+04, 3.284E+00, 4.004E+00, 4.863E+00, 5.521E+00, 6.368E+00, 7.096E+00, 7.598E+00, 3.858E-01, 3.656E-01,-3.726E-01,-3.787E-01
 1.782E+04, 3.269E+00, 3.981E+00, 4.828E+00, 5.476E+00, 6.310E+00, 7.024E+00, 7.518E+00, 3.840E-01, 3.640E-01,-3.709E-01,-3.771E-01
 1.788E+04, 3.254E+00, 3.957E+00, 4.793E+00, 5.432E+00, 6.252E+00, 6.955E+00, 7.439E+00, 3.824E-01, 3.623E-01,-3.693E-01,-3.754E-01
 1.794E+04, 3.239E+00, 3.934E+00, 4.759E+00, 5.389E+00, 6.196E+00, 6.886E+00, 7.362E+00, 3.806E-01, 3.609E-01,-3.677E-01,-3.738E-01
 1.800E+04, 3.223E+00, 3.911E+00, 4.726E+00, 5.346E+00, 6.140E+00, 6.819E+00, 7.286E+00, 3.789E-01, 3.592E-01,-3.660E-01,-3.721E-01
 1.800E+04, 3.215E+00, 3.899E+00, 4.709E+00, 5.325E+00, 6.112E+00, 6.785E+00, 7.248E+00, 3.784E-01, 3.585E-01,-3.654E-01,-3.715E-01
